,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
2374,sh600398,海澜之家,服饰,江苏,13.08,153121.95,449275.78,2441686.0,1958220.25,257547.22,201740.47,0.45,0.213,2.06,5.42,20001228
2375,sz002491,通鼎互联,通信设备,江苏,56.76,111266.14,119911.63,689223.63,432779.41,111350.46,60986.53,0.51,0.072,2.29,7.16,20101021
2376,sh603009,北特科技,汽车配件,上海,91.34,3473.02,13106.45,112535.67,58065.11,32367.7,18403.73,1.4,0.117,4.84,8.79,20140718
2377,sz300339,润和软件,软件服务,江苏,124.98,20430.9,35810.14,489946.94,137848.06,69865.43,249237.05,6.96,0.071,8.95,3.95,20120718
2378,sz002440,闰土股份,染料涂料,浙江,51.76,57847.98,76700.0,759996.69,411656.81,260530.41,153721.88,2.0,0.076,7.89,1.99,20100706
2379,sz002287,奇正藏药,中成药,西藏,60.06,40600.0,40600.0,224330.3,154199.55,28541.48,41094.12,1.01,0.16,4.13,9.32,20090828
2380,sz002740,爱迪尔,服饰,深圳,134.49,12681.58,30000.0,124534.63,118278.1,4001.13,42223.57,1.41,0.03,3.19,5.1,20150122
2381,sz000777,中核科技,机械基件,江苏,188.14,38336.03,38341.76,180278.8,109303.65,40050.93,24948.74,0.65,0.032,3.01,8.01,19970710
2382,sh601608,中信重工,专用机械,河南,1226.81,411000.0,433941.94,2102741.75,1246698.25,368177.53,210105.05,0.48,0.001,2.02,2.9,20120706
2383,sh600855,航天长峰,专用机械,北京,0.0,33011.44,33161.73,165510.56,133004.27,4682.56,26077.32,0.79,0.012,2.55,12.75,19940425
2384,sz300057,万顺股份,广告包装,广东,67.42,24990.02,43966.48,462203.75,223130.55,147604.81,123146.82,2.8,0.06,5.2,3.12,20100226
2385,sz300425,环能科技,环境保护,四川,229.15,6831.66,17662.13,135616.05,82242.43,27380.88,64071.36,3.63,0.035,6.11,5.2,20150216
2386,sh601999,出版传媒,出版业,辽宁,213.55,55091.46,55091.46,278972.09,223909.63,16781.27,55926.06,1.02,0.011,3.4,2.86,20071221
2387,sz002513,*ST蓝丰,农药化肥,江苏,39.73,21312.0,34008.62,414479.94,119381.7,166270.0,181164.13,5.33,0.094,7.17,2.07,20101203
2388,sz002678,珠江钢琴,文教休闲,广东,71.56,95334.39,95600.0,250680.09,147458.98,55205.67,31810.0,0.33,0.045,2.05,6.27,20120530
2389,sh600829,人民同泰,医药商业,黑龙江,33.67,57988.85,57988.85,418510.56,363762.75,39329.18,0.0,0.0,0.11,2.56,5.78,19940224
2390,sz300010,立思辰,软件服务,北京,320.11,42731.64,76379.75,496052.56,161385.98,12957.42,217239.45,2.84,0.016,4.39,4.69,20091030
2391,sz000820,金城股份,造纸,辽宁,0.0,22087.72,28783.48,67099.71,22336.14,25203.82,47487.53,1.65,0.072,0.84,22.13,19980630
2392,sz300090,盛运环保,环境保护,安徽,405.42,77328.35,131995.3,1106116.63,536453.31,71965.43,216609.2,1.64,0.005,4.01,2.07,20100625
2393,sz000543,皖能电力,火力发电,安徽,9.89,179039.59,179039.59,2229546.0,205628.84,1287707.13,200596.52,1.12,0.194,5.12,1.5,19931220
2394,sz300106,西部牧业,农业综合,新疆,0.0,21017.63,21133.23,254523.55,135199.5,62502.63,62071.41,2.94,0.062,4.86,3.02,20100820
2395,sz002622,永大集团,电气设备,吉林,840.6,72355.2,84000.0,126848.15,50364.65,28145.61,42062.09,0.5,0.004,1.38,10.19,20111018
2396,sz300295,三六五网,互联网,江苏,70.8,15299.21,19206.0,109342.86,103975.06,1316.32,27791.2,1.45,0.115,4.91,6.61,20120315
2397,sz002763,汇洁股份,服饰,深圳,26.96,6053.75,21600.0,193836.38,126259.36,44378.3,80209.46,3.71,0.337,7.3,4.97,20150610
2398,sz000848,承德露露,软饮料,河北,12.12,97808.39,97856.27,234313.92,170144.45,25146.89,1730.84,0.02,0.249,1.96,6.14,19971113
2399,sz002707,众信旅游,旅游服务,北京,124.46,35494.41,84395.59,332735.16,205917.36,1021.21,69003.09,0.82,0.043,1.88,11.45,20140123
2400,sz002292,奥飞娱乐,影视音像,广东,118.54,67387.7,130893.84,758917.0,347362.72,25133.56,140481.88,1.07,0.061,3.43,8.49,20090910
2401,sz000711,京蓝科技,软件服务,黑龙江,0.0,16089.83,16089.83,29697.39,27433.73,168.0,1507.57,0.09,0.037,1.77,12.5,19970411
2402,sh600557,康缘药业,中成药,江苏,33.12,44223.42,61644.91,435595.81,213726.45,159443.0,52043.3,0.84,0.134,4.69,3.77,20020918
2403,sz002545,东方铁塔,钢加工,山东,100.33,34200.0,78075.0,392595.28,204256.05,55522.08,100795.35,1.29,0.022,3.3,2.68,20110211
2404,sh600588,用友网络,软件服务,北京,0.0,140688.14,146429.34,1018565.0,581735.56,155375.41,229336.3,1.57,0.148,3.65,5.35,20010518
2405,sz000815,美利纸业,造纸,宁夏,0.0,31679.23,69526.29,140584.27,68468.55,52012.05,41105.9,0.59,0.07,0.04,530.79,19980609
2406,sh600626,申达股份,纺织,上海,34.1,71024.28,71024.28,496760.25,278303.19,100833.65,14215.2,0.2,0.078,3.38,3.17,19930107
2407,sz300099,尤洛卡,电器仪表,山东,0.0,35734.19,53649.85,91380.15,56058.66,18896.17,37683.62,0.7,0.007,1.54,5.73,20100806
2408,sz300263,隆华节能,专用机械,河南,881.19,47252.37,88659.92,347153.41,190163.59,32315.75,143654.56,1.62,0.003,2.73,3.92,20110916
2409,sh600872,中炬高新,食品,广东,39.76,79663.71,79663.71,451760.19,235892.67,125723.32,27916.38,0.35,0.083,3.24,4.07,19950124
2410,sh600522,中天科技,通信设备,江苏,19.48,215691.88,261077.09,1659055.63,1137150.63,331040.34,502504.84,1.92,0.121,4.03,2.34,20021024
2411,sh600737,中粮屯河,食品,新疆,0.0,132266.34,205187.59,1517078.88,977217.13,388228.53,412969.97,2.01,0.009,3.01,3.95,19960731
2412,sh600836,界龙实业,广告包装,上海,849.64,65302.41,66275.29,340709.94,258644.45,59597.5,43158.46,0.65,0.003,1.33,8.48,19940224
2413,sh600126,杭钢股份,普钢,浙江,36.44,83893.88,259783.78,2240122.0,730339.5,1121200.75,844526.88,3.25,0.043,5.32,1.18,19980311
2414,sz300036,超图软件,软件服务,北京,1333.72,30534.16,39164.33,99719.93,53197.16,17199.71,27485.35,0.7,0.004,1.79,13.26,20091225
2415,sz002356,赫美集团,服饰,深圳,100.34,24000.0,31047.43,338783.44,244525.84,18653.36,98541.84,3.17,0.065,5.07,5.17,20100209
2416,sz000150,宜华健康,医疗保健,广东,3.84,35393.26,44780.48,456594.44,358507.47,23985.32,95802.36,2.14,2.149,5.85,5.64,20000807
2417,sh600383,金地集团,全国地产,深圳,35.57,450084.94,450084.94,14551642.0,12196409.0,28283.05,430487.34,0.96,0.074,7.53,1.4,20010412
2418,sh600236,桂冠电力,水力发电,广西,14.2,112852.67,606336.75,4206209.5,440130.69,3418471.25,213383.52,0.35,0.12,2.17,3.15,20000323
2419,sz300369,绿盟科技,软件服务,北京,0.0,12903.88,36407.19,206060.27,131713.72,9629.03,78174.74,2.15,0.092,4.55,9.11,20140129
2420,sh601727,上海电气,电气设备,上海,54.91,985139.69,1282430.88,15823443.0,12567822.0,1054939.5,553091.88,0.43,0.037,2.93,2.74,20081205
2421,sz002025,航天电器,元器件,贵州,45.06,42884.19,42900.0,337422.97,274917.66,42458.93,42221.76,0.98,0.137,4.72,5.23,20040726
2422,sz002033,丽江旅游,旅游景点,云南,33.3,42268.51,42268.51,271487.63,141322.02,88133.09,75819.84,1.79,0.097,4.96,2.61,20040825
2423,sz002619,巨龙管业,水泥,浙江,116.17,28157.48,80002.1,370231.06,89851.06,32955.6,263758.91,3.3,0.036,4.04,4.12,20110929
2424,sz002464,金利科技,塑料,江苏,275.56,14559.0,14559.0,241543.45,42141.15,310.61,88507.4,6.08,0.064,6.79,10.41,20100831
2425,sz300283,温州宏丰,电气设备,浙江,232.69,20316.59,41436.14,83297.38,46621.51,26370.0,15193.09,0.37,0.01,1.32,6.96,20120110
2426,sh600650,锦江投资,公共交通,上海,82.25,39056.01,55161.01,467302.91,102955.3,110296.02,39561.23,0.72,0.089,6.0,4.9,19930607
2427,sh600718,东软集团,软件服务,辽宁,212.94,122759.42,124257.67,1262952.13,783556.69,180506.98,122321.25,0.98,0.022,5.43,3.38,19960618
2428,sh600571,信雅达,软件服务,浙江,196.6,40483.96,43967.92,154941.52,96747.21,5415.77,38902.28,0.88,0.033,2.45,10.51,20021101
2429,sh600599,熊猫金控,多元金融,湖南,1635.87,12600.0,16600.0,90963.82,41384.35,2896.13,50607.8,3.05,0.004,4.24,6.21,20010828
2430,sz002618,丹邦科技,元器件,深圳,493.29,36527.28,36528.0,236299.84,73511.55,93754.05,107726.96,2.95,0.018,4.55,7.78,20110920
2431,sz002075,沙钢股份,特种钢,江苏,2011.03,220677.06,220677.17,677840.56,287211.91,320369.97,60860.16,0.28,0.002,1.05,13.97,20061025
2432,sh600343,航天动力,航空,陕西,714.96,63820.64,63820.64,397032.19,286710.69,74028.13,118562.2,1.86,0.008,3.49,6.8,20030408
2433,sh600075,新疆天业,化工原料,新疆,55.99,43859.19,53867.96,408497.47,247007.16,81703.99,24755.75,0.46,0.052,3.67,3.15,19970617
2434,sz000032,深桑达Ａ,元器件,深圳,93.4,27943.58,42225.41,197011.81,137527.27,10013.44,33108.8,0.78,0.041,3.31,4.6,19931028
2435,sh600674,川投能源,水力发电,四川,10.18,440214.06,440214.06,2516016.75,92847.71,367888.69,405193.03,0.92,0.209,4.34,1.96,19930924
2436,sz002564,天沃科技,化工机械,江苏,0.0,52239.48,73971.2,705522.0,446242.81,199514.66,142751.52,1.93,0.013,3.76,2.09,20110310
2437,sz000519,江南红箭,矿物制品,湖南,341.49,49554.73,103322.4,510417.56,262076.7,172552.63,102044.32,0.99,0.01,4.06,3.27,19931008
2438,sz002467,二六三,电信运营,北京,34.78,59766.25,79690.71,280382.06,123698.52,9795.21,89723.86,1.13,0.109,2.87,5.25,20100908
2439,sz000031,中粮地产,全国地产,深圳,23.0,181372.02,181373.16,5764193.0,5189810.5,56076.3,27967.23,0.15,0.105,3.4,2.84,19931008
2440,sz002649,博彦科技,软件服务,北京,72.75,13202.95,17690.4,248678.55,140824.8,19111.01,124339.95,7.03,0.15,9.92,4.01,20120106
2441,sz002696,百洋股份,渔业,广西,1189.96,17600.0,17600.0,177221.13,87500.68,62894.03,46820.73,2.66,0.004,5.58,3.46,20120905
2442,sz300067,安诺其,染料涂料,上海,43.68,34404.89,52683.73,153388.81,89879.71,29452.95,14154.48,0.27,0.052,1.8,5.01,20100421
2443,sh600693,东百集团,百货,福建,65.45,68483.45,89822.9,552580.0,439543.69,32521.15,57653.63,0.64,0.025,2.04,3.24,19931122
2444,sh600783,鲁信创投,矿物制品,山东,101.97,74435.92,74435.92,522543.31,102908.99,9516.91,111167.11,1.49,0.055,4.57,4.86,19961225
2445,sz002284,亚太股份,汽车配件,浙江,82.99,68597.15,73755.6,450006.19,250702.66,102138.36,113704.27,1.54,0.058,3.56,5.38,20090828
2446,sz000558,莱茵体育,文教休闲,浙江,209.4,76455.92,85948.27,260624.55,181246.38,26060.09,51013.51,0.59,0.019,1.51,10.71,19940509
2447,sz300011,鼎汉技术,运输设备,北京,0.0,36913.73,52711.55,303905.94,139823.47,48737.71,92902.49,1.76,0.008,3.92,5.64,20091030
2448,sh600862,中航高科,航空,江苏,0.0,63792.85,139304.91,884520.38,647413.63,103574.97,144466.98,1.04,0.008,2.39,6.25,19940520
2449,sz300469,信息发展,软件服务,上海,0.0,2835.33,6680.0,69364.0,61892.13,1039.35,12701.6,1.9,0.33,4.8,25.19,20150611
2450,sz002616,长青集团,环境保护,广东,59.44,22279.63,37912.42,312711.28,128602.9,111694.92,119634.26,3.16,0.1,4.95,4.23,20110920
2451,sz002053,云南盐化,化工原料,云南,50.43,18585.1,27916.47,414784.34,86093.25,152248.77,134506.52,4.82,0.145,6.94,4.22,20060627
2452,sz300351,永贵电器,元器件,浙江,118.06,19562.4,35766.5,129624.9,70720.3,25795.02,40640.4,1.14,0.067,3.19,9.92,20120920
2453,sz000402,金 融 街,全国地产,北京,9.15,298696.0,298893.0,10760438.0,8466425.0,286492.34,688425.5,2.3,0.261,8.79,1.09,19960626
2454,sz300301,长方集团,半导体,深圳,113.26,40447.89,79036.39,315236.81,114009.76,115584.72,48119.0,0.61,0.018,2.1,3.97,20120321
2455,sh600185,格力地产,区域地产,广东,17.11,161751.91,161751.91,2094026.0,1989127.25,20186.47,37967.51,0.23,0.096,2.51,2.62,19990611
2456,sz002117,东港股份,广告包装,山东,59.48,36367.08,36377.76,192484.23,106774.38,61271.76,37918.1,1.04,0.13,4.01,7.72,20070302
2457,sz000060,中金岭南,铅锌,深圳,0.0,221148.75,221262.8,1586485.13,509148.16,492921.44,147347.2,0.67,0.024,3.32,3.59,19970123
2458,sz300269,联建光电,半导体,深圳,56.93,25855.84,50651.26,357223.56,132040.48,21684.0,164930.25,3.26,0.112,5.34,4.79,20111012
2459,sz002607,亚夏汽车,汽车服务,安徽,108.43,35692.8,45574.21,354465.75,180315.86,75976.96,20268.92,0.44,0.027,2.34,5.06,20110810
2460,sh603306,华懋科技,汽车配件,福建,26.7,7218.75,21390.0,134555.3,98041.82,28557.63,46423.94,2.17,0.321,5.37,6.38,20140926
2461,sz000858,五 粮 液,白酒,四川,11.38,379567.34,379596.69,6098427.5,5312098.5,524334.06,95325.56,0.25,0.765,12.18,2.86,19980427
2462,sh600477,杭萧钢构,钢加工,浙江,55.11,79975.88,105191.65,595155.75,493244.44,71392.9,46255.59,0.44,0.035,1.63,4.71,20031110
2463,sz300392,腾信股份,互联网,北京,104.52,16072.53,38400.0,135588.23,99776.38,15103.25,8180.33,0.21,0.065,2.41,11.27,20140910
2464,sh603368,柳州医药,医药商业,广西,48.98,5738.39,14234.79,581427.25,538778.25,14929.9,218929.67,15.38,0.52,21.2,4.15,20141204
2465,sz002210,飞马国际,仓储物流,深圳,84.65,75673.97,97228.25,2069223.38,2024702.25,10284.42,134596.61,1.38,0.055,2.51,7.46,20080130
2466,sz000020,深华发Ａ,元器件,深圳,3175.69,18116.53,28316.11,60573.98,41380.87,10822.46,14628.36,0.52,0.002,1.1,19.14,19920428
2467,sz002760,凤形股份,机械基件,安徽,91.9,4542.93,8800.0,101547.65,44961.94,41064.01,23660.35,2.69,0.106,6.6,5.92,20150611
2468,sz000662,天夏智慧,软件服务,广西,0.0,28798.91,84084.45,485261.59,39426.53,21412.6,382785.72,4.55,0.001,5.57,3.98,19961216
2469,sz300165,天瑞仪器,电器仪表,江苏,83.08,29524.64,46176.0,172230.94,138602.88,13177.69,99870.93,2.16,0.032,3.26,3.21,20110125
2470,sz002222,福晶科技,元器件,福建,102.93,41953.37,42750.0,70747.5,29388.81,33293.8,20943.95,0.49,0.037,1.49,10.16,20080319
2471,sh600071,凤凰光学,元器件,江西,0.0,23747.25,23747.25,101622.46,58357.8,34452.71,10350.88,0.44,0.055,2.07,14.27,19970528
2472,sz300294,博雅生物,生物制药,江西,110.71,14254.53,26738.48,215458.05,99932.18,31697.47,118967.92,4.45,0.144,7.16,8.92,20120308
2473,sh600708,光明地产,全国地产,上海,71.66,50838.26,131872.0,5110169.5,4949891.5,34614.73,244547.84,1.85,0.03,6.05,1.44,19960606
2474,sz300463,迈克生物,化学制药,四川,56.51,27460.97,55800.0,237077.8,174936.75,27651.15,97042.15,1.74,0.123,3.7,7.52,20150528
2475,sh600754,锦江股份,酒店餐饮,上海,40.27,44724.07,80451.77,4084399.25,846996.81,678957.13,448209.75,5.57,0.205,10.11,3.26,19961011
2476,sz300047,天源迪科,软件服务,深圳,0.0,24273.51,33618.48,242181.16,161836.45,18992.88,53047.41,1.58,0.035,4.01,4.9,20100120
2477,sh603019,中科曙光,电脑设备,天津,211.06,35873.08,64302.39,454054.56,265265.66,74146.31,40370.01,0.63,0.047,2.3,17.32,20141106
2478,sz002793,东音股份,专用机械,浙江,115.04,2500.0,10000.0,54140.86,30410.88,13218.45,7686.92,0.77,0.155,4.73,15.1,20160415
2479,sz002102,冠福股份,陶瓷,福建,59.4,40254.6,72872.75,476799.56,139356.48,42970.92,168159.23,2.31,0.053,3.99,3.18,20061229
2480,sh600070,浙江富润,纺织,浙江,961.48,35661.3,35661.3,201901.66,74658.09,41952.93,3291.73,0.09,0.004,2.47,6.3,19970604
2481,sh603528,多伦科技,软件服务,江苏,56.58,5168.0,20668.0,137687.36,118158.77,12663.62,397.0,0.02,0.442,4.69,21.31,20160503
2482,sz000612,焦作万方,铝,河南,0.0,97051.79,120284.46,848689.5,271920.41,289475.56,161639.06,1.34,0.024,3.95,2.18,19960926
2483,sh600429,三元股份,乳制品,北京,178.58,88500.0,149755.75,760410.06,461382.09,115777.85,426153.41,2.85,0.011,3.75,2.14,20030915
2484,sz000533,万 家 乐,家用电器,广东,59.55,68490.24,69081.6,406750.13,312877.34,15713.1,5828.1,0.08,0.043,2.03,5.08,19940103
2485,sz300178,腾邦国际,旅游服务,深圳,64.17,52070.44,55548.05,346759.38,258626.84,18278.68,35526.05,0.64,0.075,2.56,7.56,20110215
2486,sz002668,奥马电器,家用电器,广东,66.31,12196.92,16535.0,417818.16,238813.16,111009.6,45101.35,2.73,0.253,10.76,6.24,20120416
2487,sz000679,大连友谊,百货,辽宁,59.55,35634.23,35640.0,841927.88,636847.88,114125.96,7087.68,0.2,0.05,3.58,3.33,19970124
2488,sh601106,中国一重,工程机械,黑龙江,0.0,653800.0,653800.0,3761622.5,2699535.25,620856.94,841514.81,1.29,0.049,2.23,2.55,20100209
2489,sh600439,瑞贝卡,服饰,河南,36.04,94332.11,94332.11,466858.56,374726.5,51079.55,43712.67,0.46,0.039,2.53,2.24,20030710
2490,sz000564,西安民生,百货,陕西,78.04,43601.0,75292.63,932499.31,450763.41,284307.16,106185.25,1.41,0.031,3.12,3.09,19940110
2491,sz002049,紫光国芯,元器件,河北,103.87,59257.73,60681.8,406566.31,198581.95,34309.56,62544.01,1.03,0.103,4.84,8.88,20050606
2492,sz002449,国星光电,半导体,广东,43.12,33112.14,47575.17,441407.56,246443.41,149815.34,160719.17,3.38,0.079,5.89,2.3,20100716
2493,sz000040,宝安地产,全国地产,深圳,46.65,46458.33,46959.33,686869.5,635958.56,6699.4,27835.58,0.59,0.064,2.89,4.11,19940808
2494,sh600052,浙江广厦,区域地产,浙江,0.0,87178.9,87178.9,612548.94,513274.69,20985.61,4156.77,0.05,0.008,1.82,3.73,19970415
2495,sz002786,银宝山新,专用机械,深圳,101.13,9534.0,38124.0,273795.28,202554.91,52434.83,42771.94,1.12,0.073,2.59,11.34,20151223
2496,sz000058,深 赛 格,元器件,深圳,118.97,53826.6,78479.89,261075.8,135762.27,3685.96,50655.35,0.65,0.023,1.9,5.64,19961226
2497,sz300096,易联众,软件服务,福建,0.0,37292.75,43000.0,89791.34,71266.43,10476.05,3761.25,0.09,0.01,1.64,11.03,20100728
2498,sz300390,天华超净,电脑设备,江苏,284.0,11954.67,34454.75,93742.06,36329.98,26158.76,48570.48,1.41,0.015,2.37,7.14,20140731
2499,sz002178,延华智能,建筑施工,上海,212.06,57066.75,72739.59,196970.3,136022.5,10722.41,33865.62,0.47,0.013,1.6,6.7,20071101
2500,sh600731,湖南海利,农药化肥,湖南,186.49,25565.31,32731.41,182032.84,82230.68,62162.21,48379.01,1.48,0.014,2.31,4.38,19960802
2501,sz000917,电广传媒,影视音像,湖南,44.9,106195.7,141755.64,1996425.25,659131.31,592276.69,613049.75,4.32,0.09,7.45,2.18,19990325
2502,sz000838,财信发展,区域地产,北京,167.75,63349.89,110046.21,471520.09,441129.81,6596.02,24183.9,0.22,0.017,1.4,7.96,19970626
2503,sh603010,万盛股份,化工原料,浙江,46.47,10480.04,25439.19,113837.35,54159.25,25783.7,60928.7,2.4,0.126,3.68,6.35,20141010
2504,sh600419,天润乳业,乳制品,新疆,74.63,8021.08,10355.71,110256.57,41687.87,42141.78,60704.13,5.86,0.186,6.56,8.46,20010628
2505,sz300367,东方网力,电脑设备,北京,150.03,37442.16,80591.75,343040.03,173460.77,13080.24,64214.55,0.8,0.041,2.44,10.01,20140129
2506,sz002657,中科金财,软件服务,北京,182.79,20843.76,33757.67,348619.03,221691.8,5753.41,177624.42,5.26,0.073,7.8,6.87,20120228
2507,sh600560,金自天正,电气设备,北京,115.52,22364.55,22364.55,181071.19,146572.94,14563.44,20672.05,0.92,0.036,3.24,5.1,20020919
2508,sz300415,伊之密,专用机械,广东,85.15,15900.0,24000.0,148719.23,86618.9,35156.53,22821.45,0.95,0.052,3.25,5.42,20150123
2509,sz300197,铁汉生态,环境保护,深圳,0.0,52581.57,101310.24,884937.88,546541.75,51886.98,273417.97,2.7,0.004,4.68,2.94,20110329
2510,sh601003,柳钢股份,普钢,广西,159.59,256279.31,256279.31,2052176.25,966619.88,1036034.38,20843.6,0.08,0.006,1.74,2.21,20070227
2511,sz300220,金运激光,元器件,湖北,343.16,6751.16,12600.0,46788.06,25390.4,9464.05,8325.13,0.66,0.026,2.23,15.95,20110525
2512,sz000768,中航飞机,航空,陕西,0.0,265381.72,276864.5,3707894.5,2988043.0,497752.06,1011545.38,3.65,0.022,5.48,4.48,19970626
2513,sz300324,旋极信息,软件服务,北京,146.93,55619.12,99996.63,230828.55,124542.96,11431.83,64460.38,0.64,0.038,1.39,16.05,20120608
2514,sz002669,康达新材,化工原料,上海,40.74,15084.25,20000.0,90576.18,59125.88,24119.32,22952.78,1.15,0.147,3.75,6.39,20120416
2515,sh600683,京投发展,区域地产,浙江,47.49,74077.75,74077.75,2768683.0,2581403.25,5692.01,32778.12,0.44,0.049,2.73,3.39,19931025
2516,sz002414,高德红外,电器仪表,湖北,0.0,46487.69,60000.0,336541.16,181975.11,70965.11,148726.05,2.48,0.02,4.28,6.35,20100716
2517,sz300365,恒华科技,软件服务,北京,625.73,6375.25,17593.9,74975.77,63265.75,7600.5,17054.68,0.97,0.017,3.6,11.76,20140123
2518,sz002105,信隆实业,文教休闲,深圳,174.99,36850.0,36850.0,127125.52,68128.68,44952.15,6092.15,0.17,0.014,1.24,7.8,20070112
2519,sh600461,洪城水业,水务,江西,36.01,33000.0,43866.3,552202.31,99798.75,112966.97,117627.9,2.68,0.094,6.28,2.14,20040601
2520,sz002637,赞宇科技,日用化工,浙江,74.37,22602.58,32000.0,244076.3,122739.97,57782.7,62695.82,1.96,0.042,3.69,3.35,20111125
2521,sz000810,创维数字,元器件,四川,31.66,39216.85,99850.32,643069.88,550022.44,35335.55,2983.4,0.03,0.148,2.22,8.46,19980602
2522,sz300352,北信源,软件服务,北京,5997.46,31036.49,51342.96,96436.09,69851.36,5306.03,25717.5,0.5,0.001,1.63,11.18,20120912
2523,sz002726,龙大肉食,食品,山东,32.43,10848.04,44516.0,200381.67,136080.8,44979.51,58340.06,1.31,0.124,3.67,4.39,20140626
